dataset,path,method,target_id,donor_id,label_real,anomaly_score,predictive_mean,predictive_std,embedding_norm,fps,face_any_miss,face_miss_fraction,center_x_jitter,center_y_jitter,width_jitter,height_jitter
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__exit_phone_room.mp4,real,01,,1,-1.2420856952667236,1.2420856952667236,0.0,82.31751251220703,24.0,1.0,0.0625,0.014849362894892693,0.012469432316720486,0.006526343058794737,0.011602386832237244
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__hugging_happy.mp4,real,01,,1,-2.248706579208374,2.248706579208374,0.0,75.11466979980469,24.0,1.0,0.1875,0.012798083014786243,0.040914881974458694,0.012344695627689362,0.021946126595139503
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__kitchen_pan.mp4,real,01,,1,-2.4047365188598633,2.4047365188598633,0.0,76.65533447265625,24.0,1.0,0.125,0.04151878505945206,0.009645636193454266,0.011105804704129696,0.019743654876947403
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__kitchen_still.mp4,real,01,,1,-0.37215733528137207,0.37215733528137207,0.0,89.66670989990234,24.0,0.0,0.0,0.005718881729990244,0.004553566221147776,0.004824284464120865,0.008576505817472935
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__meeting_serious.mp4,real,01,,1,-1.27173912525177,1.27173912525177,0.0,121.28973388671875,24.0,0.0,0.0,0.0012053928803652525,0.0016524884849786758,0.0011817817576229572,0.0021009452175348997
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__outside_talking_pan_laughing.mp4,real,01,,1,0.6661850214004517,-0.6661850214004517,0.0,86.70518493652344,24.0,1.0,0.1875,0.00783568061888218,0.01800888031721115,0.002177408430725336,0.003870948450639844
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__outside_talking_still_laughing.mp4,real,01,,1,0.021030202507972717,-0.021030202507972717,0.0,109.29327392578125,24.0,1.0,0.046875,0.0031107747927308083,0.007863075472414494,0.003971949685364962,0.007061243522912264
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__podium_speech_happy.mp4,real,01,,1,1.1356912851333618,-1.1356912851333618,0.0,119.89583587646484,24.0,0.0,0.0,0.0007819564780220389,0.002557931235060096,0.0013938994379714131,0.002478043781593442
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__secret_conversation.mp4,real,01,,1,-2.330559253692627,2.330559253692627,0.0,96.28311157226562,24.0,1.0,0.359375,0.03209923207759857,0.016794264316558838,0.002883701352402568,0.005126579664647579
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__talking_against_wall.mp4,real,01,,1,2.739640474319458,-2.739640474319458,0.0,142.19297790527344,24.0,0.0,0.0,0.0006457071285694838,0.0012369418982416391,0.0014148247428238392,0.0025152440648525953
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__talking_angry_couch.mp4,real,01,,1,-1.1157238483428955,1.1157238483428955,0.0,160.14064025878906,24.0,0.0,0.0,0.0026944195851683617,0.010674817487597466,0.0017636404372751713,0.0031353607773780823
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__walk_down_hall_angry.mp4,real,01,,1,-3.8848021030426025,3.8848021030426025,0.0,90.44414520263672,24.0,0.0,0.0,0.0173390731215477,0.04086601734161377,0.0061141024343669415,0.010869516059756279
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__walking_and_outside_surprised.mp4,real,01,,1,-0.36420974135398865,0.36420974135398865,0.0,65.1700210571289,24.0,0.0,0.0,0.08499662578105927,0.0355694480240345,0.015268599614501,0.0271441787481308
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__walking_down_indoor_hall_disgust.mp4,real,01,,1,-2.7517824172973633,2.7517824172973633,0.0,87.98579406738281,24.0,1.0,0.125,0.04660087823867798,0.015424717217683792,0.005265052430331707,0.00936009269207716
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__walking_down_street_outside_angry.mp4,real,01,,1,-3.2603492736816406,3.2603492736816406,0.0,167.5839080810547,24.0,0.0,0.0,0.015371609479188919,0.025663550943136215,0.004295839928090572,0.007637049071490765
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__walking_outside_cafe_disgusted.mp4,real,01,,1,-2.6111488342285156,2.6111488342285156,0.0,104.44550323486328,24.0,0.0,0.0,0.013935677707195282,0.006566612049937248,0.004608874209225178,0.008193555288016796
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/04__exit_phone_room.mp4,real,04,,1,-3.1588871479034424,3.1588871479034424,0.0,154.75965881347656,24.0,1.0,0.0625,0.017967918887734413,0.02847350761294365,0.0021575104910880327,0.003835574258118868
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/04__kitchen_pan.mp4,real,04,,1,-4.614834785461426,4.614834785461426,0.0,144.9001007080078,24.0,1.0,0.09375,0.04018843173980713,0.031002569943666458,0.012028660625219345,0.021384283900260925
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/04__kitchen_still.mp4,real,04,,1,-3.868377923965454,3.868377923965454,0.0,181.12649536132812,24.0,0.0,0.0,0.0017811305588111281,0.002050845418125391,0.001330023631453514,0.0023644862230867147
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/04__outside_talking_pan_laughing.mp4,real,04,,1,-1.7218973636627197,1.7218973636627197,0.0,102.41803741455078,24.0,1.0,0.1875,0.04169616848230362,0.04900797829031944,0.0025632218457758427,0.0045568388886749744
