dataset,path,method,target_id,donor_id,label_real,anomaly_score,predictive_mean,predictive_std,embedding_norm,fps,face_any_miss,face_miss_fraction,center_x_jitter,center_y_jitter,width_jitter,height_jitter
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0000.mp4,real/Real_WEB,id11,,1,1.3156132698059082,-1.3156132698059082,0.0,70.94903564453125,30.0,1.0,0.171875,0.0036049899645149708,0.0032778107561171055,0.0036051743663847446,0.0032446568366140127
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0001.mp4,real/Real_WEB,id11,,1,-0.09769535064697266,0.09769535064697266,0.0,86.0213394165039,30.0,0.0,0.0,0.0018774664495140314,0.004125622566789389,0.00217396579682827,0.004078359808772802
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0002.mp4,real/Real_WEB,id11,,1,-1.2292454242706299,1.2292454242706299,0.0,79.33858489990234,30.0,0.0,0.0,0.0034965272061526775,0.003571773413568735,0.0019384012557566166,0.0037449912633746862
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0003.mp4,real/Real_WEB,id11,,1,-6.385741233825684,6.385741233825684,0.0,136.8143768310547,30.0,0.0,0.0,0.0029725320637226105,0.0053577427752316,0.002715419977903366,0.005159297958016396
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0004.mp4,real/Real_WEB,id11,,1,2.053611993789673,-2.053611993789673,0.0,107.10273742675781,30.0,1.0,0.109375,0.0013047992251813412,0.0021275177132338285,0.0012370327021926641,0.00235036201775074
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0005.mp4,real/Real_WEB,id11,,1,-3.5492916107177734,3.5492916107177734,0.0,81.06497192382812,30.0,0.0,0.0,0.004915846511721611,0.008622178807854652,0.0021134614944458008,0.004015576560050249
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0006.mp4,real/Real_WEB,id11,,1,3.3935046195983887,-3.3935046195983887,0.0,93.431884765625,30.0,0.0,0.0,0.0025651436299085617,0.007275477983057499,0.002174573950469494,0.004131691064685583
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0007.mp4,real/Real_WEB,id11,,1,-2.016371965408325,2.016371965408325,0.0,90.06353759765625,30.0,0.0,0.0,0.005318992305546999,0.021021172404289246,0.010252312757074833,0.01947939209640026
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0008.mp4,real/Real_WEB,id11,,1,0.2650930881500244,-0.2650930881500244,0.0,72.15951538085938,30.0,0.0,0.0,0.013133992440998554,0.06439084559679031,0.03941633924841881,0.07489104568958282
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0009.mp4,real/Real_WEB,id11,,1,-1.3212934732437134,1.3212934732437134,0.0,86.3824691772461,30.0,0.0,0.0,0.00226307800039649,0.00283466256223619,0.0014639711007475853,0.0027815450448542833
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0010.mp4,real/Real_WEB,id11,,1,0.13066041469573975,-0.13066041469573975,0.0,79.96424865722656,30.0,0.0,0.0,0.007890661247074604,0.006005513481795788,0.002705232473090291,0.004198521375656128
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id22_0000.mp4,real/Real_WEB,id22,,1,-7.65053129196167,7.65053129196167,0.0,87.18755340576172,30.0,1.0,0.234375,0.005235231015831232,0.004875297658145428,0.00801982544362545,0.014253723435103893
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id22_0001.mp4,real/Real_WEB,id22,,1,-0.17331452667713165,0.17331452667713165,0.0,76.81947326660156,30.0,0.0,0.0,0.011806374415755272,0.022429708391427994,0.01428293902426958,0.02538522705435753
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id22_0002.mp4,real/Real_WEB,id22,,1,1.9786949157714844,-1.9786949157714844,0.0,82.61070251464844,30.0,0.0,0.0,0.006113848648965359,0.009676529094576836,0.004161377903074026,0.007396062836050987
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id22_0003.mp4,real/Real_WEB,id22,,1,0.5409514904022217,-0.5409514904022217,0.0,140.42381286621094,30.0,1.0,0.21875,0.007133771199733019,0.008614007383584976,0.011132773011922836,0.019786398857831955
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id22_0004.mp4,real/Real_WEB,id22,,1,-1.413926601409912,1.413926601409912,0.0,139.91383361816406,30.0,0.0,0.0,0.003082035342231393,0.0018385718576610088,0.0012213850859552622,0.0021707811392843723
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id22_0005.mp4,real/Real_WEB,id22,,1,-0.07432594895362854,0.07432594895362854,0.0,103.99678039550781,30.0,0.0,0.0,0.0029057643841952085,0.002022148808464408,0.0018205669475719333,0.0032357140444219112
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id22_0006.mp4,real/Real_WEB,id22,,1,1.053656816482544,-1.053656816482544,0.0,85.52072143554688,30.0,0.0,0.0,0.0032212529331445694,0.0028154815081506968,0.001596701331436634,0.0028378351125866175
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id22_0007.mp4,real/Real_WEB,id22,,1,-5.823014259338379,5.823014259338379,0.0,224.61231994628906,30.0,0.0,0.0,0.003470740746706724,0.005154136568307877,0.0031744607258588076,0.005642004311084747
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id22_0008.mp4,real/Real_WEB,id22,,1,0.5044394731521606,-0.5044394731521606,0.0,103.87261962890625,30.0,0.0,0.0,0.0039450982585549355,0.003841858357191086,0.005394735373556614,0.009588121436536312
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id22_0009.mp4,real/Real_WEB,id22,,1,0.7527735233306885,-0.7527735233306885,0.0,58.376766204833984,30.0,1.0,0.1875,0.006219503469765186,0.005701655521988869,0.0024990204256027937,0.004441536962985992
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id23_0000.mp4,real/Real_WEB,id23,,1,1.7096343040466309,-1.7096343040466309,0.0,83.02501678466797,30.0,0.0,0.0,0.0018584603676572442,0.0018581601325422525,0.001341304974630475,0.00238391594029963
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id23_0001.mp4,real/Real_WEB,id23,,1,3.6886143684387207,-3.6886143684387207,0.0,117.53655242919922,30.0,0.0,0.0,0.00233871815726161,0.003544032108038664,0.0019240407273173332,0.0034196185879409313
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id23_0002.mp4,real/Real_WEB,id23,,1,-1.6509637832641602,1.6509637832641602,0.0,79.99705505371094,30.0,0.0,0.0,0.009692392311990261,0.01133728213608265,0.004167539067566395,0.007407011929899454
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id23_0003.mp4,real/Real_WEB,id23,,1,1.120603322982788,-1.120603322982788,0.0,89.1584701538086,30.0,0.0,0.0,0.003980288282036781,0.0026290661189705133,0.0016337638953700662,0.0029037061613053083
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id23_0004.mp4,real/Real_WEB,id23,,1,3.1109871864318848,-3.1109871864318848,0.0,87.94860076904297,30.0,1.0,0.03125,0.01625899039208889,0.011382975615561008,0.009203820489346981,0.012406749650835991
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id23_0005.mp4,real/Real_WEB,id23,,1,1.8349958658218384,-1.8349958658218384,0.0,88.55387878417969,30.0,0.0,0.0,0.006384034175425768,0.0021856145467609167,0.0029601301066577435,0.006059326231479645
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id23_0006.mp4,real/Real_WEB,id23,,1,5.381181240081787,-5.381181240081787,0.0,134.09368896484375,30.0,0.0,0.0,0.006280488800257444,0.003612361615523696,0.001978053944185376,0.0026209214702248573
