dataset,path,method,target_id,donor_id,label_real,anomaly_score,predictive_mean,predictive_std,embedding_norm,fps,face_any_miss,face_miss_fraction,center_x_jitter,center_y_jitter,width_jitter,height_jitter
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0000.mp4,real/Real_WEB,id11,,1,-3.5271294116973877,3.5271294116973877,0.0,80.57190704345703,30.0,1.0,0.171875,0.0036049899645149708,0.0032778107561171055,0.0036051743663847446,0.0032446568366140127
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0001.mp4,real/Real_WEB,id11,,1,-2.822685718536377,2.822685718536377,0.0,119.84834289550781,30.0,0.0,0.0,0.0018774664495140314,0.004125622566789389,0.00217396579682827,0.004078359808772802
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0002.mp4,real/Real_WEB,id11,,1,-1.7611231803894043,1.7611231803894043,0.0,107.30757141113281,30.0,0.0,0.0,0.0034965272061526775,0.003571773413568735,0.0019384012557566166,0.0037449912633746862
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0003.mp4,real/Real_WEB,id11,,1,-13.212291717529297,13.212291717529297,0.0,225.17115783691406,30.0,0.0,0.0,0.0029725320637226105,0.0053577427752316,0.002715419977903366,0.005159297958016396
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0004.mp4,real/Real_WEB,id11,,1,1.9813435077667236,-1.9813435077667236,0.0,176.1158905029297,30.0,1.0,0.109375,0.0013047992251813412,0.0021275177132338285,0.0012370327021926641,0.00235036201775074
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0005.mp4,real/Real_WEB,id11,,1,-7.091293811798096,7.091293811798096,0.0,133.3229522705078,30.0,0.0,0.0,0.004915846511721611,0.008622178807854652,0.0021134614944458008,0.004015576560050249
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0006.mp4,real/Real_WEB,id11,,1,6.793402671813965,-6.793402671813965,0.0,120.06507110595703,30.0,0.0,0.0,0.0025651436299085617,0.007275477983057499,0.002174573950469494,0.004131691064685583
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0007.mp4,real/Real_WEB,id11,,1,-14.336426734924316,14.336426734924316,0.0,151.15103149414062,30.0,0.0,0.0,0.005318992305546999,0.021021172404289246,0.010252312757074833,0.01947939209640026
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0008.mp4,real/Real_WEB,id11,,1,-9.553279876708984,9.553279876708984,0.0,112.35315704345703,30.0,0.0,0.0,0.013133992440998554,0.06439084559679031,0.03941633924841881,0.07489104568958282
CelebDFv3,/root/Datasets/CelebDFv3/CelebDFv3/REAL/Real_WEB/id11_0009.mp4,real/Real_WEB,id11,,1,-1.6432087421417236,1.6432087421417236,0.0,105.86786651611328,30.0,0.0,0.0,0.00226307800039649,0.00283466256223619,0.0014639711007475853,0.0027815450448542833
