dataset,path,method,target_id,donor_id,label_real,anomaly_score,predictive_mean,predictive_std,embedding_norm,fps,face_any_miss,face_miss_fraction,center_x_jitter,center_y_jitter,width_jitter,height_jitter
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__exit_phone_room.mp4,real,01,,1,0.6500473618507385,-0.6500473618507385,0.0,75.91521453857422,24.0,1.0,0.0625,0.014849362894892693,0.012469432316720486,0.006526343058794737,0.011602386832237244
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__hugging_happy.mp4,real,01,,1,0.7179032564163208,-0.7179032564163208,0.0,57.75316619873047,24.0,1.0,0.1875,0.012798083014786243,0.040914881974458694,0.012344695627689362,0.021946126595139503
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__kitchen_pan.mp4,real,01,,1,-0.8747742176055908,0.8747742176055908,0.0,86.9380874633789,24.0,1.0,0.125,0.04151878505945206,0.009645636193454266,0.011105804704129696,0.019743654876947403
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__kitchen_still.mp4,real,01,,1,-0.09606975317001343,0.09606975317001343,0.0,108.6173324584961,24.0,0.0,0.0,0.005718881729990244,0.004553566221147776,0.004824284464120865,0.008576505817472935
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__meeting_serious.mp4,real,01,,1,-3.22676420211792,3.22676420211792,0.0,109.03067016601562,24.0,0.0,0.0,0.0012053928803652525,0.0016524884849786758,0.0011817817576229572,0.0021009452175348997
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__outside_talking_pan_laughing.mp4,real,01,,1,-1.6185709238052368,1.6185709238052368,0.0,75.5587387084961,24.0,1.0,0.1875,0.00783568061888218,0.01800888031721115,0.002177408430725336,0.003870948450639844
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__outside_talking_still_laughing.mp4,real,01,,1,-1.1094117164611816,1.1094117164611816,0.0,93.41729736328125,24.0,1.0,0.046875,0.0031107747927308083,0.007863075472414494,0.003971949685364962,0.007061243522912264
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__podium_speech_happy.mp4,real,01,,1,-3.5666303634643555,3.5666303634643555,0.0,103.68534088134766,24.0,0.0,0.0,0.0007819564780220389,0.002557931235060096,0.0013938994379714131,0.002478043781593442
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__secret_conversation.mp4,real,01,,1,-4.651068687438965,4.651068687438965,0.0,167.91641235351562,24.0,1.0,0.359375,0.03209923207759857,0.016794264316558838,0.002883701352402568,0.005126579664647579
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__talking_against_wall.mp4,real,01,,1,-1.4948749542236328,1.4948749542236328,0.0,107.17915344238281,24.0,0.0,0.0,0.0006457071285694838,0.0012369418982416391,0.0014148247428238392,0.0025152440648525953
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__talking_angry_couch.mp4,real,01,,1,-1.6788694858551025,1.6788694858551025,0.0,230.9214630126953,24.0,0.0,0.0,0.0026944195851683617,0.010674817487597466,0.0017636404372751713,0.0031353607773780823
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__walk_down_hall_angry.mp4,real,01,,1,-1.5825222730636597,1.5825222730636597,0.0,81.00057220458984,24.0,0.0,0.0,0.0173390731215477,0.04086601734161377,0.0061141024343669415,0.010869516059756279
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__walking_and_outside_surprised.mp4,real,01,,1,-0.6990660429000854,0.6990660429000854,0.0,46.19963073730469,24.0,0.0,0.0,0.08499662578105927,0.0355694480240345,0.015268599614501,0.0271441787481308
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__walking_down_indoor_hall_disgust.mp4,real,01,,1,-2.47891902923584,2.47891902923584,0.0,142.9320831298828,24.0,1.0,0.125,0.04660087823867798,0.015424717217683792,0.005265052430331707,0.00936009269207716
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__walking_down_street_outside_angry.mp4,real,01,,1,3.830749988555908,-3.830749988555908,0.0,177.6029815673828,24.0,0.0,0.0,0.015371609479188919,0.025663550943136215,0.004295839928090572,0.007637049071490765
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/01__walking_outside_cafe_disgusted.mp4,real,01,,1,-3.210160493850708,3.210160493850708,0.0,103.92263793945312,24.0,0.0,0.0,0.013935677707195282,0.006566612049937248,0.004608874209225178,0.008193555288016796
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/04__exit_phone_room.mp4,real,04,,1,0.41211727261543274,-0.41211727261543274,0.0,203.542724609375,24.0,1.0,0.0625,0.017967918887734413,0.02847350761294365,0.0021575104910880327,0.003835574258118868
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/04__kitchen_pan.mp4,real,04,,1,1.1343812942504883,-1.1343812942504883,0.0,172.1986541748047,24.0,1.0,0.09375,0.04018843173980713,0.031002569943666458,0.012028660625219345,0.021384283900260925
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/04__kitchen_still.mp4,real,04,,1,0.9410755038261414,-0.9410755038261414,0.0,244.80296325683594,24.0,0.0,0.0,0.0017811305588111281,0.002050845418125391,0.001330023631453514,0.0023644862230867147
DFD,/root/Datasets/DFD-Kaggle/DFD_original sequences/04__outside_talking_pan_laughing.mp4,real,04,,1,-1.9943796396255493,1.9943796396255493,0.0,115.22649383544922,24.0,1.0,0.1875,0.04169616848230362,0.04900797829031944,0.0025632218457758427,0.0045568388886749744
